级别,词语,词性,HSK词语级别,官方教材UNIT,级别相关场景
816,络绎不绝,IDIOM,6.2,HSK6下 UNIT34,文物
816,收藏,V,6.2,HSK6下 UNIT34,文物
816,朴素,ADJ,6.2,HSK6下 UNIT34,文物
816,温和,ADJ,6.2,HSK6下 UNIT34,文物
816,颠簸,V,6.2,HSK6下 UNIT34,文物
816,小巷,N,6.2,HSK6下 UNIT34,文物
816,陶瓷,N,6.2,HSK6下 UNIT34,文物
816,鉴定,V,6.2,HSK6下 UNIT34,文物
816,无偿,ADJ,6.2,HSK6下 UNIT34,文物
816,赠送,V,6.2,HSK6下 UNIT34,文物
817,结晶,N,6.2,HSK6下 UNIT34,文物
817,络绎不绝,ADJ,6.2,HSK6下 UNIT34,文物
817,文物,N,6.2,HSK6下 UNIT34,文物
817,同志,N,6.2,HSK6下 UNIT34,文物
817,打包,V,6.2,HSK6下 UNIT34,文物
817,搭配,V,6.2,HSK6下 UNIT34,文物
817,图案,N,6.2,HSK6下 UNIT34,文物
817,皇帝,N,6.2,HSK6下 UNIT34,文物
817,皇后,N,6.2,HSK6下 UNIT34,文物
817,销毁,V,6.2,HSK6下 UNIT34,文物
817,手艺,N,6.2,HSK6下 UNIT34,文物
817,凝聚,V,6.2,HSK6下 UNIT34,文物
818,使命,N,6.2,HSK6下 UNIT34,文物
818,籍贯,N,6.2,HSK6下 UNIT34,文物
818,采购,V,6.2,HSK6下 UNIT34,文物
818,创业,V,6.2,HSK6下 UNIT34,文物
818,威望,N,6.2,HSK6下 UNIT34,文物
818,吝啬,ADJ,6.2,HSK6下 UNIT34,文物
818,尚且,CONJ,6.2,HSK6下 UNIT34,文物
818,不惜,V,6.2,HSK6下 UNIT34,文物
818,可观,ADJ,6.2,HSK6下 UNIT34,文物
818,神圣,ADJ,6.2,HSK6下 UNIT34,文物
819,看待,V,6.2,HSK6下 UNIT34,文物
819,家属,N,6.2,HSK6下 UNIT34,文物
819,拥护,V,6.2,HSK6下 UNIT34,文物
819,表彰,V,6.2,HSK6下 UNIT34,文物
819,荣誉,N,6.2,HSK6下 UNIT34,文物
819,奖励,V,6.2,HSK6下 UNIT34,文物
819,称号,N,6.2,HSK6下 UNIT34,文物
819,争气,V,6.2,HSK6下 UNIT34,文物
819,沾光,V,6.2,HSK6下 UNIT34,文物
820,品质,N,6.2,HSK6下 UNIT34,文物
820,乐意,V,6.2,HSK6下 UNIT34,文物
820,精益求精,IDIOM,6.2,HSK6下 UNIT34,文物
820,次序,N,6.2,HSK6下 UNIT34,文物
820,朝代,N,6.2,HSK6下 UNIT34,文物
820,泛滥,V,6.2,HSK6下 UNIT34,文物
820,威信,N,6.2,HSK6下 UNIT34,文物
820,当代,N,6.2,HSK6下 UNIT34,文物
820,级别,N,6.2,HSK6下 UNIT34,文物
820,泰斗,N,6.2,HSK6下 UNIT34,文物
821,题材,N,6.2,HSK6下 UNIT35,年画
821,起源,N,6.2,HSK6下 UNIT35,年画
821,文献,N,6.2,HSK6下 UNIT35,年画
821,凶恶,ADJ,6.2,HSK6下 UNIT35,年画
821,揭露,V,6.2,HSK6下 UNIT35,年画
821,昌盛,ADJ,6.2,HSK6下 UNIT35,年画
821,驱逐,V,6.2,HSK6下 UNIT35,年画
821,吉祥,ADJ,6.2,HSK6下 UNIT35,年画
821,里程碑,N,6.2,HSK6下 UNIT35,年画
821,墨水,N,6.2,HSK6下 UNIT35,年画
821,墨水儿,N,6.2,HSK6下 UNIT35,年画
822,盖章,V,6.2,HSK6下 UNIT35,年画
822,联想,V,6.2,HSK6下 UNIT35,年画
822,涂抹,V,6.2,HSK6下 UNIT35,年画
822,终究,ADV,6.2,HSK6下 UNIT35,年画
822,烟花,N,6.2,HSK6下 UNIT35,年画
822,爆竹,N,6.2,HSK6下 UNIT35,年画
822,寄托,V,6.2,HSK6下 UNIT35,年画
822,增添,V,6.2,HSK6下 UNIT35,年画
822,丰收,V,6.2,HSK6下 UNIT35,年画
822,发财,V,6.2,HSK6下 UNIT35,年画
823,寓言,N,6.2,HSK6下 UNIT35,年画
823,连年,V,6.2,HSK6下 UNIT35,年画
823,信仰,N,6.2,HSK6下 UNIT35,年画
823,喜闻乐见,IDIOM,6.2,HSK6下 UNIT35,年画
823,神气,ADJ,6.2,HSK6下 UNIT35,年画
823,翘着,V,6.2,HSK6下 UNIT35,年画
823,神态,N,6.2,HSK6下 UNIT35,年画
823,盛开,V,6.2,HSK6下 UNIT35,年画
823,散发,V,6.2,HSK6下 UNIT35,年画
823,耸肩,V,6.2,HSK6下 UNIT35,年画
823,魏州,N,6.2,HSK6下 UNIT35,年画
824,手法,N,6.2,HSK6下 UNIT35,年画
824,外行,N,6.2,HSK6下 UNIT35,年画
824,推销,V,6.2,HSK6下 UNIT35,年画
824,吞吐,ADJ,6.2,HSK6下 UNIT35,年画
824,吞吞吐吐,ADJ,6.2,HSK6下 UNIT35,年画
824,残次,N,6.2,HSK6下 UNIT35,年画
824,残次品,N,6.2,HSK6下 UNIT35,年画
824,现成,ADJ,6.2,HSK6下 UNIT35,年画
824,谢绝,V,6.2,HSK6下 UNIT35,年画
824,故乡,N,6.2,HSK6下 UNIT35,年画
824,扎实,ADJ,6.2,HSK6下 UNIT35,年画
824,塑造,V,6.2,HSK6下 UNIT35,年画
825,信念,N,6.2,HSK6下 UNIT35,年画
825,派别,N,6.2,HSK6下 UNIT35,年画
825,借鉴,V,6.2,HSK6下 UNIT35,年画
825,再接再厉,IDIOM,6.2,HSK6下 UNIT35,年画
825,心得,N,6.2,HSK6下 UNIT35,年画
825,缺席,V,6.2,HSK6下 UNIT35,年画
825,干劲,N,6.2,HSK6下 UNIT35,年画
825,占据,V,6.2,HSK6下 UNIT35,年画
825,确立,V,6.2,HSK6下 UNIT35,年画
826,任重道远,IDIOM,6.2,HSK6下 UNIT35,年画
826,一帆风顺,IDIOM,6.2,HSK6下 UNIT35,年画
826,官方,N,6.2,HSK6下 UNIT36,书院
827,截止,V,6.2,HSK6下 UNIT36,书院
827,灵魂,N,6.2,HSK6下 UNIT36,书院
827,层出不穷,IDIOM,6.2,HSK6下 UNIT36,书院
827,命名,V,6.2,HSK6下 UNIT36,书院
827,规章,N,6.2,HSK6下 UNIT36,书院
827,终止,V,6.2,HSK6下 UNIT36,书院
827,完备,ADJ,6.2,HSK6下 UNIT36,书院
827,立足,V,6.2,HSK6下 UNIT36,书院
827,颁布,V,6.2,HSK6下 UNIT36,书院
828,品德,N,6.2,HSK6下 UNIT36,书院
828,过失,N,6.2,HSK6下 UNIT36,书院
828,无耻,ADJ,6.2,HSK6下 UNIT36,书院
828,容纳,V,6.2,HSK6下 UNIT36,书院
828,透露,V,6.2,HSK6下 UNIT36,书院
828,治理,V,6.2,HSK6下 UNIT36,书院
828,树立,V,6.2,HSK6下 UNIT36,书院
828,正气,N,6.2,HSK6下 UNIT36,书院
828,唾弃,V,6.2,HSK6下 UNIT36,书院
828,卑鄙,ADJ,6.2,HSK6下 UNIT36,书院
829,堕落,V,6.2,HSK6下 UNIT36,书院
829,腐败,ADJ,6.2,HSK6下 UNIT36,书院
829,崇高,ADJ,6.2,HSK6下 UNIT36,书院
829,境界,N,6.2,HSK6下 UNIT36,书院
829,攀登,V,6.2,HSK6下 UNIT36,书院
829,窍门,N,6.2,HSK6下 UNIT36,书院
829,发扬,V,6.2,HSK6下 UNIT36,书院
829,敞开,V,6.2,HSK6下 UNIT36,书院
829,招收,V,6.2,HSK6下 UNIT36,书院
829,开明,ADJ,6.2,HSK6下 UNIT36,书院
830,倡议,V,6.2,HSK6下 UNIT36,书院
830,杜绝,V,6.2,HSK6下 UNIT36,书院
830,干涉,V,6.2,HSK6下 UNIT36,书院
830,过问,V,6.2,HSK6下 UNIT36,书院
830,激发,V,6.2,HSK6下 UNIT36,书院
830,多元化,ADJ,6.2,HSK6下 UNIT36,书院
830,开展,V,6.2,HSK6下 UNIT36,书院
830,对立,V,6.2,HSK6下 UNIT36,书院
830,分歧,N,6.2,HSK6下 UNIT36,书院
831,保守,ADJ,6.2,HSK6下 UNIT36,书院
831,较量,V,6.2,HSK6下 UNIT36,书院
831,论坛,N,6.2,HSK6下 UNIT36,书院
831,激励,V,6.2,HSK6下 UNIT36,书院
831,礼节,N,6.2,HSK6下 UNIT36,书院
831,衷心,ADJ,6.2,HSK6下 UNIT36,书院
831,爱戴,V,6.2,HSK6下 UNIT36,书院
831,示范,V,6.2,HSK6下 UNIT36,书院
831,崇敬,V,6.2,HSK6下 UNIT36,书院
831,偶像,N,6.2,HSK6下 UNIT36,书院
831,封建,N,6.2,HSK6下 UNIT36,书院
831,化妆,V,6.2,HSK6下 UNIT37,警察
832,残留,V,6.2,HSK6下 UNIT37,警察
832,纸屑,N,6.2,HSK6下 UNIT37,警察
832,抢劫,V,6.2,HSK6下 UNIT37,警察
832,痕迹,N,6.2,HSK6下 UNIT37,警察
832,停顿,V,6.2,HSK6下 UNIT37,警察
832,嫌疑,N,6.2,HSK6下 UNIT37,警察
832,线索,N,6.2,HSK6下 UNIT37,警察
832,歹徒,N,6.2,HSK6下 UNIT37,警察
832,恐惧,ADJ,6.2,HSK6下 UNIT37,警察
832,铜质,N,6.2,HSK6下 UNIT37,警察
832,框架,N,6.2,HSK6下 UNIT37,警察
833,公安局,,6.2,HSK6下 UNIT37,警察
833,刑事,ADJ,6.2,HSK6下 UNIT37,警察
833,监狱,N,6.2,HSK6下 UNIT37,警察
833,慎重,ADJ,6.2,HSK6下 UNIT37,警察
833,麻痹,ADJ,6.2,HSK6下 UNIT37,警察
833,失误,N,6.2,HSK6下 UNIT37,警察
833,考验,V,6.2,HSK6下 UNIT37,警察
833,检验,V,6.2,HSK6下 UNIT37,警察
833,查获,V,6.2,HSK6下 UNIT37,警察
833,制裁,V,6.2,HSK6下 UNIT37,警察
834,公安局,N,6.2,HSK6下 UNIT37,警察
834,情报,N,6.2,HSK6下 UNIT37,警察
834,毒品,N,6.2,HSK6下 UNIT37,警察
834,带领,V,6.2,HSK6下 UNIT37,警察
834,沉着,ADJ,6.2,HSK6下 UNIT37,警察
834,暂且,ADV,6.2,HSK6下 UNIT37,警察
834,部署,V,6.2,HSK6下 UNIT37,警察
834,埋伏,V,6.2,HSK6下 UNIT37,警察
834,布置,V,6.2,HSK6下 UNIT37,警察
835,反抗,V,6.2,HSK6下 UNIT37,警察
835,逮捕,V,6.2,HSK6下 UNIT37,警察
835,非法,ADJ,6.2,HSK6下 UNIT37,警察
835,贩卖,V,6.2,HSK6下 UNIT37,警察
835,平面,N,6.2,HSK6下 UNIT37,警察
835,平行,V,6.2,HSK6下 UNIT37,警察
835,交叉,V,6.2,HSK6下 UNIT37,警察
835,包袱,N,6.2,HSK6下 UNIT37,警察
835,胆怯,ADJ,6.2,HSK6下 UNIT37,警察
835,怎么哄,V,6.2,HSK6下 UNIT37,警察
836,信赖,V,6.2,HSK6下 UNIT37,警察
836,忠诚,ADJ,6.2,HSK6下 UNIT37,警察
836,舌头,N,6.2,HSK6下 UNIT37,警察
836,舔一舔,V,6.2,HSK6下 UNIT37,警察
836,空隙,N,6.2,HSK6下 UNIT37,警察
836,扒开,V,6.2,HSK6下 UNIT37,警察
836,塑料垫,N,6.2,HSK6下 UNIT37,警察
836,叼出,V,6.2,HSK6下 UNIT37,警察
836,粉末,N,6.2,HSK6下 UNIT37,警察
836,口腔,N,6.2,HSK6下 UNIT37,警察
836,岗位,N,6.2,HSK6下 UNIT37,警察
836,战役,N,6.2,HSK6下 UNIT37,警察
836,光辉,ADJ,6.2,HSK6下 UNIT37,警察
836,思念,V,6.2,HSK6下 UNIT37,警察
836,屡次,ADV,6.2,HSK6下 UNIT38,商机
837,不屑,V,6.2,HSK6下 UNIT38,商机
837,魔术,N,6.2,HSK6下 UNIT38,商机
837,依据,PREP,6.2,HSK6下 UNIT38,商机
837,罐装,N,6.2,HSK6下 UNIT38,商机
837,数额,N,6.2,HSK6下 UNIT38,商机
837,永恒,ADJ,6.2,HSK6下 UNIT38,商机
837,遵循,V,6.2,HSK6下 UNIT38,商机
837,孕育,V,6.2,HSK6下 UNIT38,商机
837,博览会,N,6.2,HSK6下 UNIT38,商机
837,耐用,ADJ,6.2,HSK6下 UNIT38,商机
838,扩充,V,6.2,HSK6下 UNIT38,商机
838,垄断,V,6.2,HSK6下 UNIT38,商机
838,扣掉,V,6.2,HSK6下 UNIT38,商机
838,季度,N,6.2,HSK6下 UNIT38,商机
838,本钱,N,6.2,HSK6下 UNIT38,商机
838,通货膨胀,PHR,6.2,HSK6下 UNIT38,商机
838,平庸,ADJ,6.2,HSK6下 UNIT38,商机
838,捏在,V,6.2,HSK6下 UNIT38,商机
838,环节,N,6.2,HSK6下 UNIT38,商机
838,兴旺,ADJ,6.2,HSK6下 UNIT38,商机
839,布局,V,6.2,HSK6下 UNIT38,商机
839,可口,ADJ,6.2,HSK6下 UNIT38,商机
839,掏出,V,6.2,HSK6下 UNIT38,商机
839,拟定,V,6.2,HSK6下 UNIT38,商机
839,策略,N,6.2,HSK6下 UNIT38,商机
839,咀嚼,V,6.2,HSK6下 UNIT38,商机
839,物美价廉,IDIOM,6.2,HSK6下 UNIT38,商机
839,风味,N,6.2,HSK6下 UNIT38,商机
839,吹捧,V,6.2,HSK6下 UNIT38,商机
840,留念,V,6.2,HSK6下 UNIT38,商机
840,品尝,V,6.2,HSK6下 UNIT38,商机
840,踊跃,ADJ,6.2,HSK6下 UNIT38,商机
840,井喷式,N,6.2,HSK6下 UNIT38,商机
840,财务,N,6.2,HSK6下 UNIT38,商机
840,局部,N,6.2,HSK6下 UNIT38,商机
840,关照,V,6.2,HSK6下 UNIT38,商机
840,观光,V,6.2,HSK6下 UNIT38,商机
840,就近,ADV,6.2,HSK6下 UNIT38,商机
840,肖像,N,6.2,HSK6下 UNIT38,商机
840,纺织,V,6.2,HSK6下 UNIT38,商机
841,对照,V,6.2,HSK6下 UNIT38,商机
841,齐心协力,IDIOM,6.2,HSK6下 UNIT38,商机
841,专长,N,6.2,HSK6下 UNIT38,商机
841,资本,N,6.2,HSK6下 UNIT38,商机
841,以往,N,6.2,HSK6下 UNIT38,商机
841,淡季,N,6.2,HSK6下 UNIT38,商机
841,制服,N,6.2,HSK6下 UNIT38,商机
841,规格,N,6.2,HSK6下 UNIT38,商机
841,递增,V,6.2,HSK6下 UNIT38,商机
841,周期,N,6.2,HSK6下 UNIT38,商机
841,赌博,V,6.2,HSK6下 UNIT38,商机
841,空想,V,6.2,HSK6下 UNIT38,商机
841,日积月累,V,6.2,HSK6下 UNIT39,互联网
842,合伙,V,6.2,HSK6下 UNIT39,互联网
842,乐趣,N,6.2,HSK6下 UNIT39,互联网
842,日积月累,IDIOM,6.2,HSK6下 UNIT39,互联网
842,沉闷,ADJ,6.2,HSK6下 UNIT39,互联网
842,充实,ADJ,6.2,HSK6下 UNIT39,互联网
842,交易,V,6.2,HSK6下 UNIT39,互联网
842,任意,ADJ,6.2,HSK6下 UNIT39,互联网
842,设立,V,6.2,HSK6下 UNIT39,互联网
842,虚荣,ADJ,6.2,HSK6下 UNIT39,互联网
842,珍贵,ADJ,6.2,HSK6下 UNIT39,互联网
843,政策,N,6.2,HSK6下 UNIT39,互联网
843,筹备,V,6.2,HSK6下 UNIT39,互联网
843,成员,N,6.2,HSK6下 UNIT39,互联网
843,初步,ADV,6.2,HSK6下 UNIT39,互联网
843,合算,N,6.2,HSK6下 UNIT39,互联网
843,渠道,N,6.2,HSK6下 UNIT39,互联网
843,审查,V,6.2,HSK6下 UNIT39,互联网
843,缴纳,V,6.2,HSK6下 UNIT39,互联网
843,摸索,V,6.2,HSK6下 UNIT39,互联网
843,层次,N,6.2,HSK6下 UNIT39,互联网
843,阶层,N,6.2,HSK6下 UNIT39,互联网
844,欢乐,ADJ,6.2,HSK6下 UNIT39,互联网
844,慈善,N,6.2,HSK6下 UNIT39,互联网
844,股份,N,6.2,HSK6下 UNIT39,互联网
844,股东,N,6.2,HSK6下 UNIT39,互联网
844,钞票,N,6.2,HSK6下 UNIT39,互联网
844,苦尽甘来,IDIOM,6.2,HSK6下 UNIT39,互联网
844,尴尬,ADJ,6.2,HSK6下 UNIT39,互联网
844,抛弃,V,6.2,HSK6下 UNIT39,互联网
844,坦白,V,6.2,HSK6下 UNIT39,互联网
845,急功近利,IDIOM,6.2,HSK6下 UNIT39,互联网
845,进展,V,6.2,HSK6下 UNIT39,互联网
845,牢骚,N,6.2,HSK6下 UNIT39,互联网
845,迄今为止,PHR,6.2,HSK6下 UNIT39,互联网
845,吃力,ADJ,6.2,HSK6下 UNIT39,互联网
845,家喻户晓,IDIOM,6.2,HSK6下 UNIT39,互联网
846,无穷无尽,IDIOM,6.2,HSK6下 UNIT39,互联网
846,罪犯,N,6.2,HSK6下 UNIT39,互联网
846,盗窃,V,6.2,HSK6下 UNIT39,互联网
846,公然,ADJ,6.2,HSK6下 UNIT39,互联网
846,冒充,V,6.2,HSK6下 UNIT39,互联网
846,大肆,ADV,6.2,HSK6下 UNIT39,互联网
846,诈骗,V,6.2,HSK6下 UNIT39,互联网
846,拘束,ADJ,6.2,HSK6下 UNIT39,互联网
846,败坏,V,6.2,HSK6下 UNIT39,互联网
847,名誉,N,6.2,HSK6下 UNIT39,互联网
847,曝光,V,6.2,HSK6下 UNIT39,互联网
847,引用,V,6.2,HSK6下 UNIT40,超能力
848,截止,V,6.2,HSK6下 UNIT40,超能力
848,力争,V,6.2,HSK6下 UNIT40,超能力
848,亚军,N,6.2,HSK6下 UNIT40,超能力
848,季军,N,6.2,HSK6下 UNIT40,超能力
848,极限,ADJ,6.2,HSK6下 UNIT40,超能力
848,狭窄,ADJ,6.2,HSK6下 UNIT40,超能力
848,任性,ADJ,6.2,HSK6下 UNIT40,超能力
848,田径,N,6.2,HSK6下 UNIT40,超能力
848,选手,N,6.2,HSK6下 UNIT40,超能力
848,同胞,N,6.2,HSK6下 UNIT40,超能力
849,直播,V,6.2,HSK6下 UNIT40,超能力
849,旗帜,N,6.2,HSK6下 UNIT40,超能力
849,领先,V,6.2,HSK6下 UNIT40,超能力
849,分解,V,6.2,HSK6下 UNIT40,超能力
849,公式,N,6.2,HSK6下 UNIT40,超能力
849,精密,ADJ,6.2,HSK6下 UNIT40,超能力
849,悬殊,V,6.2,HSK6下 UNIT40,超能力
849,迷信,N,6.2,HSK6下 UNIT40,超能力
849,舆论,N,6.2,HSK6下 UNIT40,超能力
850,自发,V,6.2,HSK6下 UNIT40,超能力
850,掀起,V,6.2,HSK6下 UNIT40,超能力
850,空洞,ADJ,6.2,HSK6下 UNIT40,超能力
850,制约,V,6.2,HSK6下 UNIT40,超能力
850,原理,N,6.2,HSK6下 UNIT40,超能力
850,冷酷,ADJ,6.2,HSK6下 UNIT40,超能力
850,动员,V,6.2,HSK6下 UNIT40,超能力
850,牵扯,V,6.2,HSK6下 UNIT40,超能力
850,胸膛,N,6.2,HSK6下 UNIT40,超能力
850,管辖,V,6.2,HSK6下 UNIT40,超能力
850,故障,N,6.2,HSK6下 UNIT40,超能力
851,得天独厚,IDIOM,6.2,HSK6下 UNIT40,超能力
851,严禁,V,6.2,HSK6下 UNIT40,超能力
851,猝死,V,6.2,HSK6下 UNIT40,超能力
851,正规,ADJ,6.2,HSK6下 UNIT40,超能力
851,演习,V,6.2,HSK6下 UNIT40,超能力
851,弹性,N,6.2,HSK6下 UNIT40,超能力
851,竞赛,N,6.2,HSK6下 UNIT40,超能力
851,优先,ADJ,6.2,HSK6下 UNIT40,超能力
851,选拔,V,6.2,HSK6下 UNIT40,超能力
851,资产,N,6.2,HSK6下 UNIT40,超能力
852,悬崖,N,6.2,HSK6下 UNIT40,超能力
852,作风,N,6.2,HSK6下 UNIT40,超能力
852,顽强,ADJ,6.2,HSK6下 UNIT40,超能力
852,志气,N,6.2,HSK6下 UNIT40,超能力
852,屈服,V,6.2,HSK6下 UNIT40,超能力
852,相辅相成,IDIOM,6.2,HSK6下 UNIT40,超能力
852,依托,V,6.2,HSK6下 UNIT40,超能力
852,装备,N,6.2,HSK6下 UNIT40,超能力
852,战术,N,6.2,HSK6下 UNIT40,超能力
853,峭壁,N,6.2,HSK6下 UNIT40,超能力
853,涌现,V,6.2,HSK6下 UNIT40,超能力
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
